Condition,KcatID,Kcat,Derivative,Iteration
pgi3#B1,k#PACOAT,0.03453673708847632,-0.005816808990807196,1.0
pgi3#B1,k#Zn2tex,0.23400050615502271,-5.061550227414591e-6,1.0
pgi3#B1,k#METSOXR1,0.11525291625349138,-2.371622283585567e-15,1.0
pgi3#B1,k#FACOAL180t2pp,0.0286089134231366,-0.0011933826993065586,1.0
pgi3#B1,k#NTD11,0.024690552918148763,-1.5181038318179505e-17,1.0
pgi3#B1,k#UAGCVT,0.005939999999999999,12.739713637694697,1.0
pgi3#B1,k#ALAGLUE,0.01206095431422843,4.9685684830960914,1.0
pgi3#B1,k#NTD8,0.007795303629155194,-1.5421079847515238e-12,1.0
pgi3#B1,k#LPLIPAL1A181pp,0.04080136313092732,0.17948670579513556,1.0
pgi3#B1,k#ACGK,0.01512,6.2978740903038135,1.0
pgi3#B1,k#DHAD2,0.5003326687585122,0.000673312414877759,1.0
pgi3#B1,k#SERAT,0.1258955233985823,0.10904476601417724,1.0
pgi3#B1,k#AMPN,0.01979392811434326,4.036722048572007,1.0
pgi3#B1,k#HXAtex,0.24687909406883618,-0.128790940688362,1.0
pgi3#B1,k#AGM4PApp,0.03644558972721189,-0.0010354384436193514,1.0
pgi3#B1,k#ASPO4,0.00345932835701499,0.08223733623455043,1.0
pgi3#B1,k#SGSAD,0.020651962569214338,-0.032233416430292816,1.0
pgi3#B1,k#GMHEPAT,0.0097533242957115,-34.73356108381088,1.0
pgi3#B1,k#FE2abcpp,0.22458835589652593,0.0941164410347406,1.0
pgi3#B1,k#MLTP3,0.015170423845921741,0.20334603901739876,1.0
pgi3#B1,k#ACOAD2f,0.5082158161283568,6.770069328797201e-6,1.0
pgi3#B1,k#Kt2pp,0.23400000122247067,-1.2224706750112457e-8,1.0
pgi3#B1,k#CO2tex,0.351,-24.621132850318784,1.0
pgi3#B1,k#KARA2,0.002265410845725228,0.7098744027586865,1.0
pgi3#B1,k#FEOXAMabcpp,0.234,-3.0460884676393755e-16,1.0
pgi3#B1,k#3HAD121,0.007908974129053873,0.14090861901519497,1.0
pgi3#B1,k#QMO2,0.005910839170036416,20.763180733095886,1.0
pgi3#B1,k#UPP3MT,0.0002020761480808332,0.9578123829927674,1.0
pgi3#B1,k#CYTDt2pp_copy1,0.2337221088626164,0.002778911373835799,1.0
pgi3#B1,k#3HAD161,0.007908974129053873,0.14090861901519397,1.0
pgi3#B1,k#NADS1,0.00021990084858979018,246.16844101750044,1.0
pgi3#B1,k#NI2tpp,0.23400000000002788,-2.789547588346938e-13,1.0
pgi3#B1,k#TYRL,5.16129862709826e-5,53.72623431727634,1.0
pgi3#B1,k#DADK,0.01733139610698048,1.3442819313187013e-14,1.0
pgi3#B1,k#ASNS2,0.0668149880943526,0.015850119056474044,1.0
pgi3#B1,k#KDOPP,0.033704817633089454,3.6588616265596183,1.0
pgi3#B1,k#PPCK,0.2186775062712361,2.2080146167871826e-15,1.0
pgi3#B1,k#UPPRT,0.016190424940814675,0.8300061434429435,1.0
pgi3#B1,k#PGL,2.1187172525906317,0.007742149598830063,1.0
pgi3#B1,k#FE2tex,0.24517078894250924,-0.11170788942509255,1.0
pgi3#B1,k#DMPPS,0.0002665599682176918,8.02882945771231,1.0
pgi3#B1,k#HSDy,0.028542921592638947,-0.0024084139394306486,1.0
pgi3#B1,k#ACLS,0.358687439756236,-1.815799924639662e-7,1.0
pgi3#B1,k#PERD,7.2e-5,54.70800656833934,1.0
pgi3#B1,k#G5SD,0.046127987598346035,0.04272012401653963,1.0
pgi3#B1,k#GLCDpp,0.36910353136976154,-1.3028192412771522,1.0
pgi3#B1,k#EAR60y,0.02178661156849071,-19.31319130178753,1.0
pgi3#B1,k#GLCS1,0.03801644933044842,1.391904219605243,1.0
pgi3#B1,k#SPMDt3pp,0.2340000165611025,-1.656110253048997e-7,1.0
pgi3#B1,k#LALGP,0.05104027780284301,0.16717015474535274,1.0
pgi3#B1,k#SERD_D,0.08557606497789648,-3.349454586538586,1.0
pgi3#B1,k#AP4AS,0.01753041910068439,7.130045618613396,1.0
pgi3#B1,k#FEOXAMR2,0.025642865592519153,-1.7818200381944539e-13,1.0
pgi3#B1,k#HEXt2rpp,0.23400080519487687,-8.051948768772293e-6,1.0
pgi3#B1,k#GAPD,0.06437693056436909,0.8991088040315512,1.0
pgi3#B1,k#PROt2rpp,0.1315537146767481,1.024462853232519,1.0
pgi3#B1,k#3OAR120,0.02419232856965442,-20.109508992882862,1.0
