Condition,KcatID,Kcat,Derivative,Iteration
pts4#B1,k#Zn2tex,0.23399999999999999,5.798235512765736e-18,1.0
pts4#B1,k#METSOXR1,0.11525291625349955,-8.404097019101849e-14,1.0
pts4#B1,k#FACOAL180t2pp,0.028688519654943144,-0.001989445017372008,1.0
pts4#B1,k#PTRCtex,0.23399999999999999,-4.589219015146217e-21,1.0
pts4#B1,k#NADH17pp,0.2913709275534613,-1.863918877248966,1.0
pts4#B1,k#UAGCVT,0.005939999999999999,8.121259658832997,1.0
pts4#B1,k#ALAGLUE,0.03618286294268529,-26.49831647776998,1.0
pts4#B1,k#ACGK,0.01512,3.2316178473422057,1.0
pts4#B1,k#DHAD2,0.5004,-3.2273594299053025e-17,1.0
pts4#B1,k#SERAT,0.13679999999987563,1.2436378007691601e-12,1.0
pts4#B1,k#AMPN,0.01979392811434326,4.542323391561576,1.0
pts4#B1,k#FECRMtonex,0.23400000000000232,-2.3227346515436014e-14,1.0
pts4#B1,k#DAGK181,0.011472122590926496,0.9119548649295438,1.0
pts4#B1,k#AGM4PApp,0.03649768797988449,-0.001556420970345336,1.0
pts4#B1,k#SGSAD,0.017428620926185055,3.8585632459001896e-25,1.0
pts4#B1,k#GMHEPAT,0.0097533242957115,-0.8825726461419932,1.0
pts4#B1,k#FE2abcpp,0.2336859488569785,0.0031405114302149964,1.0
pts4#B1,k#ACOAD2f,0.5082164931352896,-3.415369750276504e-20,1.0
pts4#B1,k#Kt2pp,0.23399999999999999,1.8984400682146547e-26,1.0
pts4#B1,k#CO2tex,0.351,-22.853568749277155,1.0
pts4#B1,k#KARA2,0.004530821691464254,-1.3798369831816708e-13,1.0
pts4#B1,k#3HAD121,0.015817948258107752,-7.524791083895591e-17,1.0
pts4#B1,k#PAPSR,0.3620117124994852,7.302641224523761e-15,1.0
pts4#B1,k#ACKr,0.553502778780874,0.019661168949837566,1.0
pts4#B1,k#UPP3MT,0.00040415229632841684,-1.6675043837635642e-12,1.0
pts4#B1,k#3HAD161,0.01581794825810972,-1.974307405746497e-14,1.0
pts4#B1,k#NADS1,0.0006597025457693705,-404.7478722606967,1.0
pts4#B1,k#NI2tpp,0.23399999999999999,3.476464595883074e-27,1.0
pts4#B1,k#TYRL,5.16129862709826e-5,-5.180048600837404e-11,1.0
pts4#B1,k#DADK,0.017251744227672408,0.0007965187930941327,1.0
pts4#B1,k#ASNS2,0.06209669494793581,0.06303305052064198,1.0
pts4#B1,k#KDOPP,0.033704817633089454,3.636258702332733,1.0
pts4#B1,k#PPCK,0.21867750627123633,-9.260037087646901e-22,1.0
pts4#B1,k#ETHAAL,0.25598487128836317,-4.93678932224262e-5,1.0
pts4#B1,k#UPPRT,0.016190424940814675,1.288464496636191,1.0
pts4#B1,k#PGL,2.1171188696009957,0.023725979495191743,1.0
pts4#B1,k#FE2tex,0.2494589033836203,-0.15458903383620312,1.0
pts4#B1,k#DMPPS,0.0005331199369580988,-5.227151337803487e-12,1.0
pts4#B1,k#HSDy,0.028302080198695883,1.179966646998126e-23,1.0
pts4#B1,k#ACLS,0.3598081162432344,-0.011206946449976635,1.0
pts4#B1,k#PERD,7.2e-5,-2.8124878725931664e-11,1.0
pts4#B1,k#G5SD,0.0504000000000024,-2.4023536617815608e-14,1.0
pts4#B1,k#GLCDpp,0.36910353136976154,-1.735521425582921,1.0
pts4#B1,k#CDAPPA161,0.026263078881447778,2.9287180546698974,1.0
pts4#B1,k#GLCS1,0.03801644933044842,1.128221157468768,1.0
pts4#B1,k#SPMDt3pp,0.23399999999999999,-1.0210178868440288e-26,1.0
pts4#B1,k#LALGP,0.056852923405379875,0.10904369871998407,1.0
pts4#B1,k#SERD_D,0.08557606497789648,-7.76651073373705,1.0
pts4#B1,k#AP4AS,0.01753041910068439,5.644806772374606,1.0
pts4#B1,k#FUMtex,0.351,-1.4874642497033872,1.0
pts4#B1,k#3OAR120,0.02419232856965442,-36.36160146560655,1.0
pts4#B1,k#GAPD,0.06437693056436909,1.278354986703891,1.0
pts4#B1,k#PROt2rpp,0.2336164217064698,0.0038357829353018367,1.0
pts4#B1,k#UAAGDS,0.0144,4.371558064548552,1.0
pts4#B1,k#HACD3,0.21392336995432637,-7.801200633203923e-15,1.0
