Metabolite,Sensitivity,Substrate,Product,RefGrowth,KDGrowth
c#nadph_c,-1.114120078365056,0.0,1.0,0.09021551114378523,0.018043102206689695
c#6pgl_c,-1.114120078360774,0.0,1.0,0.09021551114378523,0.018043102206689695
c#nadp_c,1.142124053202041,1.0,0.0,0.09021551114378523,0.018043102206689695
c#g6p_c,1.1421240531974688,1.0,0.0,0.09021551114378523,0.018043102206689695
c#h_c,-0.0,0.0,1.0,0.09021551114378523,0.018043102206689695
c#co2_c,-6.670600865944364e-12,0.0,0.0,0.09021551114378523,0.018043102206689695
c#6pgc_c,6.584730734196608e-12,0.0,0.0,0.09021551114378523,0.018043102206689695
c#ru5p__D_c,-6.386720494141231e-12,0.0,0.0,0.09021551114378523,0.018043102206689695
c#adp_c,5.442121104404189e-12,0.0,0.0,0.09021551114378523,0.018043102206689695
c#atp_c,-3.949830495913433e-12,0.0,0.0,0.09021551114378523,0.018043102206689695
c#pi_c,2.636539411368995e-12,0.0,0.0,0.09021551114378523,0.018043102206689695
c#13dpg_c,2.611762789155205e-12,0.0,0.0,0.09021551114378523,0.018043102206689695
c#nh4_c,2.054668712717722e-12,0.0,0.0,0.09021551114378523,0.018043102206689695
c#glu__L_c,-2.010914702647406e-12,0.0,0.0,0.09021551114378523,0.018043102206689695
c#akg_c,1.9242236922355478e-12,0.0,0.0,0.09021551114378523,0.018043102206689695
c#q8h2_c,1.4110131752106557e-12,0.0,0.0,0.09021551114378523,0.018043102206689695
c#q8_c,-1.2645915181307255e-12,0.0,0.0,0.09021551114378523,0.018043102206689695
c#3pg_c,-1.2132426146837034e-12,0.0,0.0,0.09021551114378523,0.018043102206689695
c#o2_c,7.092052082406074e-13,0.0,0.0,0.09021551114378523,0.018043102206689695
c#aspsa_c,3.8440777044410553e-13,0.0,0.0,0.09021551114378523,0.018043102206689695
c#asp__L_c,1.7621157101067799e-13,0.0,0.0,0.09021551114378523,0.018043102206689695
c#pep_c,1.4529381639241034e-13,0.0,0.0,0.09021551114378523,0.018043102206689695
c#r5p_c,-1.4152779796280816e-13,0.0,0.0,0.09021551114378523,0.018043102206689695
c#cbp_c,1.2671911304805e-13,0.0,0.0,0.09021551114378523,0.018043102206689695
c#cbasp_c,-1.2386210806852426e-13,0.0,0.0,0.09021551114378523,0.018043102206689695
c#icit_c,1.2118276819103997e-13,0.0,0.0,0.09021551114378523,0.018043102206689695
c#hom__L_c,-1.179217491540952e-13,0.0,0.0,0.09021551114378523,0.018043102206689695
c#coa_c,1.1043234705622661e-13,0.0,0.0,0.09021551114378523,0.018043102206689695
c#for_c,-1.0966453264060398e-13,0.0,0.0,0.09021551114378523,0.018043102206689695
c#accoa_c,-1.0959267852459488e-13,0.0,0.0,0.09021551114378523,0.018043102206689695
