Metabolite,Sensitivity,Substrate,Product,RefGrowth,KDGrowth
c#trdox_c,2.8165254744198568e-8,0.0,1.0,0.26080712002958745,0.26080712003061507
c#paps_c,-1.527347149862926e-5,1.0,0.0,0.26080712002958745,0.26080712003061507
c#trdrd_c,-2.8165254744198587e-8,1.0,0.0,0.26080712002958745,0.26080712003061507
c#so3_c,-1.013063966231252e-11,0.0,1.0,0.26080712002958745,0.26080712003061507
c#pap_c,1.9336201644376929e-10,0.0,1.0,0.26080712002958745,0.26080712003061507
c#h_c,-0.0,0.0,1.0,0.26080712002958745,0.26080712003061507
c#6pgc_c,0.2660516715554838,0.0,0.0,0.26080712002958745,0.26080712003061507
c#nh4_c,0.23509934261150603,0.0,0.0,0.26080712002958745,0.26080712003061507
c#akg_c,0.22681143757816624,0.0,0.0,0.26080712002958745,0.26080712003061507
c#ru5p__D_c,-0.2132593025202116,0.0,0.0,0.26080712002958745,0.26080712003061507
c#co2_c,-0.20588310523730233,0.0,0.0,0.26080712002958745,0.26080712003061507
c#glu__L_c,-0.2044514397325685,0.0,0.0,0.26080712002958745,0.26080712003061507
c#pep_c,0.10922333523131512,0.0,0.0,0.26080712002958745,0.26080712003061507
c#xu5p__D_c,0.06237948873877665,0.0,0.0,0.26080712002958745,0.26080712003061507
c#g3p_c,0.053969473300741325,0.0,0.0,0.26080712002958745,0.26080712003061507
c#pyr_c,0.04427495662242189,0.0,0.0,0.26080712002958745,0.26080712003061507
c#coa_c,0.04270512836719463,0.0,0.0,0.26080712002958745,0.26080712003061507
c#4pasp_c,0.04064911493548518,0.0,0.0,0.26080712002958745,0.26080712003061507
c#glc__D_p,0.04049126802816702,0.0,0.0,0.26080712002958745,0.26080712003061507
c#nadp_c,0.037647949934689166,0.0,0.0,0.26080712002958745,0.26080712003061507
c#nad_c,0.032786015926503126,0.0,0.0,0.26080712002958745,0.26080712003061507
c#for_c,-0.02945213995443609,0.0,0.0,0.26080712002958745,0.26080712003061507
c#e4p_c,0.024506460597710257,0.0,0.0,0.26080712002958745,0.26080712003061507
c#pi_c,0.02439053514651004,0.0,0.0,0.26080712002958745,0.26080712003061507
c#oaa_c,0.021095999030222117,0.0,0.0,0.26080712002958745,0.26080712003061507
c#atp_c,0.01961771878900157,0.0,0.0,0.26080712002958745,0.26080712003061507
c#13dpg_c,-0.01859795375188354,0.0,0.0,0.26080712002958745,0.26080712003061507
c#nadph_c,0.01846326747900557,0.0,0.0,0.26080712002958745,0.26080712003061507
c#s7p_c,0.01551728204628596,0.0,0.0,0.26080712002958745,0.26080712003061507
c#gln__L_c,0.014909084759395425,0.0,0.0,0.26080712002958745,0.26080712003061507
c#mlthf_c,0.014484340247411761,0.0,0.0,0.26080712002958745,0.26080712003061507
